locs,techs,timesteps,resource
region4,demand_power,2017-01-28 08:00:00,-67.49
region4,demand_power,2017-01-28 09:00:00,-67.72
region4,demand_power,2017-01-28 10:00:00,-67.8
region4,demand_power,2017-01-28 11:00:00,-67.86
region4,demand_power,2017-01-28 12:00:00,-66.13
region4,demand_power,2017-01-28 13:00:00,-64.05
region4,demand_power,2017-01-28 14:00:00,-62.07
region4,demand_power,2017-01-28 15:00:00,-61.51
region4,demand_power,2017-01-28 16:00:00,-63.85
region4,demand_power,2017-01-28 17:00:00,-68.13
region4,demand_power,2017-01-28 18:00:00,-69.04
region4,demand_power,2017-01-28 19:00:00,-65.73
region4,demand_power,2017-01-28 20:00:00,-62.4
region4,demand_power,2017-01-28 21:00:00,-62.79
region4,demand_power,2017-01-28 22:00:00,-63.88
region4,demand_power,2017-01-28 23:00:00,-61.2
region4,demand_power,2017-01-29 00:00:00,-56.49
region4,demand_power,2017-01-29 01:00:00,-55.01
region4,demand_power,2017-01-29 02:00:00,-52.25
region4,demand_power,2017-01-29 03:00:00,-51.26
region4,demand_power,2017-01-29 04:00:00,-53.13
region4,demand_power,2017-01-29 05:00:00,-57.4
region4,demand_power,2017-01-29 06:00:00,-61.86
region4,demand_power,2017-01-29 07:00:00,-63.87
region4,demand_power,2017-01-29 08:00:00,-65.02
region4,demand_power,2017-01-29 09:00:00,-65.24
region4,demand_power,2017-01-29 10:00:00,-65.32
region4,demand_power,2017-01-29 11:00:00,-65.38
region4,demand_power,2017-01-29 12:00:00,-63.65
region4,demand_power,2017-01-29 13:00:00,-61.58
region4,demand_power,2017-01-29 14:00:00,-59.59
region4,demand_power,2017-01-29 15:00:00,-59.03
region4,demand_power,2017-01-29 16:00:00,-61.38
region4,demand_power,2017-01-29 17:00:00,-65.65
region4,demand_power,2017-01-29 18:00:00,-66.56
region4,demand_power,2017-01-29 19:00:00,-63.26
region4,demand_power,2017-01-29 20:00:00,-59.92
region4,demand_power,2017-01-29 21:00:00,-60.31
region4,demand_power,2017-01-29 22:00:00,-61.41
region4,demand_power,2017-01-29 23:00:00,-58.73
region4,demand_power,2017-01-30 00:00:00,-59.15
region4,demand_power,2017-01-30 01:00:00,-57.66
region4,demand_power,2017-01-30 02:00:00,-54.9
region4,demand_power,2017-01-30 03:00:00,-53.91
region4,demand_power,2017-01-30 04:00:00,-55.78
region4,demand_power,2017-01-30 05:00:00,-60.05
region4,demand_power,2017-01-30 06:00:00,-64.51
region4,demand_power,2017-01-30 07:00:00,-66.52
region4,demand_power,2017-01-30 08:00:00,-67.67
region4,demand_power,2017-01-30 09:00:00,-67.89
region4,demand_power,2017-01-30 10:00:00,-67.97
region4,demand_power,2017-01-30 11:00:00,-68.03
region4,demand_power,2017-01-30 12:00:00,-66.31
region4,demand_power,2017-01-30 13:00:00,-64.23
region4,demand_power,2017-01-30 14:00:00,-62.24
region4,demand_power,2017-01-30 15:00:00,-61.68
region4,demand_power,2017-01-30 16:00:00,-64.03
region4,demand_power,2017-01-30 17:00:00,-68.3
region4,demand_power,2017-01-30 18:00:00,-69.21
region4,demand_power,2017-01-30 19:00:00,-65.91
region4,demand_power,2017-01-30 20:00:00,-62.57
region4,demand_power,2017-01-30 21:00:00,-62.96
region4,demand_power,2017-01-30 22:00:00,-64.06
region4,demand_power,2017-01-30 23:00:00,-61.38
region4,demand_power,2017-01-31 00:00:00,-58.35
region4,demand_power,2017-01-31 01:00:00,-56.86
region4,demand_power,2017-01-31 02:00:00,-54.11
region4,demand_power,2017-01-31 03:00:00,-53.12
region4,demand_power,2017-01-31 04:00:00,-54.99
region4,demand_power,2017-01-31 05:00:00,-59.26
region4,demand_power,2017-01-31 06:00:00,-63.72
region4,demand_power,2017-01-31 07:00:00,-65.72
region4,demand_power,2017-01-31 08:00:00,-66.87
region4,demand_power,2017-01-31 09:00:00,-67.1
region4,demand_power,2017-01-31 10:00:00,-67.18
region4,demand_power,2017-01-31 11:00:00,-67.24
region4,demand_power,2017-01-31 12:00:00,-65.51
region4,demand_power,2017-01-31 13:00:00,-63.44
region4,demand_power,2017-01-31 14:00:00,-61.45
region4,demand_power,2017-01-31 15:00:00,-60.89
region4,demand_power,2017-01-31 16:00:00,-63.24
region4,demand_power,2017-01-31 17:00:00,-67.51
region4,demand_power,2017-01-31 18:00:00,-68.42
region4,demand_power,2017-01-31 19:00:00,-65.12
region4,demand_power,2017-01-31 20:00:00,-61.78
region4,demand_power,2017-01-31 21:00:00,-62.17
region4,demand_power,2017-01-31 22:00:00,-63.27
region4,demand_power,2017-01-31 23:00:00,-60.59
region5,demand_power,2017-01-01 00:00:00,-32.1
region5,demand_power,2017-01-01 01:00:00,-30.36
region5,demand_power,2017-01-01 02:00:00,-28.62
region5,demand_power,2017-01-01 03:00:00,-27.68
region5,demand_power,2017-01-01 04:00:00,-26.69
region5,demand_power,2017-01-01 05:00:00,-27.46
region5,demand_power,2017-01-01 06:00:00,-32.0
region5,demand_power,2017-01-01 07:00:00,-37.44
region5,demand_power,2017-01-01 08:00:00,-40.58
region5,demand_power,2017-01-01 09:00:00,-42.65
region5,demand_power,2017-01-01 10:00:00,-43.48
region5,demand_power,2017-01-01 11:00:00,-43.9
region5,demand_power,2017-01-01 12:00:00,-44.16
region5,demand_power,2017-01-01 13:00:00,-43.82
region5,demand_power,2017-01-01 14:00:00,-43.56
region5,demand_power,2017-01-01 15:00:00,-43.81
region5,demand_power,2017-01-01 16:00:00,-46.47
region5,demand_power,2017-01-01 17:00:00,-48.86
region5,demand_power,2017-01-01 18:00:00,-48.71
region5,demand_power,2017-01-01 19:00:00,-46.82
region5,demand_power,2017-01-01 20:00:00,-44.02
region5,demand_power,2017-01-01 21:00:00,-40.49
region5,demand_power,2017-01-01 22:00:00,-36.63
region5,demand_power,2017-01-01 23:00:00,-33.1
region5,demand_power,2017-01-02 00:00:00,-35.44
region5,demand_power,2017-01-02 01:00:00,-33.7
region5,demand_power,2017-01-02 02:00:00,-31.96
region5,demand_power,2017-01-02 03:00:00,-31.02
region5,demand_power,2017-01-02 04:00:00,-30.03
region5,demand_power,2017-01-02 05:00:00,-30.8
region5,demand_power,2017-01-02 06:00:00,-35.34
region5,demand_power,2017-01-02 07:00:00,-40.78
region5,demand_power,2017-01-02 08:00:00,-43.92
region5,demand_power,2017-01-02 09:00:00,-45.99
region5,demand_power,2017-01-02 10:00:00,-46.82
region5,demand_power,2017-01-02 11:00:00,-47.24
region5,demand_power,2017-01-02 12:00:00,-47.5
region5,demand_power,2017-01-02 13:00:00,-47.16
region5,demand_power,2017-01-02 14:00:00,-46.9
region5,demand_power,2017-01-02 15:00:00,-47.15
region5,demand_power,2017-01-02 16:00:00,-49.81
region5,demand_power,2017-01-02 17:00:00,-52.2
region5,demand_power,2017-01-02 18:00:00,-52.05
region5,demand_power,2017-01-02 19:00:00,-50.16
region5,demand_power,2017-01-02 20:00:00,-47.36
region5,demand_power,2017-01-02 21:00:00,-43.83
region5,demand_power,2017-01-02 22:00:00,-39.97
region5,demand_power,2017-01-02 23:00:00,-36.44
region5,demand_power,2017-01-03 00:00:00,-34.12
region5,demand_power,2017-01-03 01:00:00,-32.38
region5,demand_power,2017-01-03 02:00:00,-30.64
region5,demand_power,2017-01-03 03:00:00,-29.71
region5,demand_power,2017-01-03 04:00:00,-28.71
region5,demand_power,2017-01-03 05:00:00,-29.49
region5,demand_power,2017-01-03 06:00:00,-34.02
region5,demand_power,2017-01-03 07:00:00,-39.46
region5,demand_power,2017-01-03 08:00:00,-42.6
region5,demand_power,2017-01-03 09:00:00,-44.68
region5,demand_power,2017-01-03 10:00:00,-45.51
region5,demand_power,2017-01-03 11:00:00,-45.93
region5,demand_power,2017-01-03 12:00:00,-46.18
region5,demand_power,2017-01-03 13:00:00,-45.85
region5,demand_power,2017-01-03 14:00:00,-45.59
region5,demand_power,2017-01-03 15:00:00,-45.83
region5,demand_power,2017-01-03 16:00:00,-48.49
region5,demand_power,2017-01-03 17:00:00,-50.88
region5,demand_power,2017-01-03 18:00:00,-50.73
region5,demand_power,2017-01-03 19:00:00,-48.84
region5,demand_power,2017-01-03 20:00:00,-46.05
region5,demand_power,2017-01-03 21:00:00,-42.52
region5,demand_power,2017-01-03 22:00:00,-38.66
region5,demand_power,2017-01-03 23:00:00,-35.13
region5,demand_power,2017-01-04 00:00:00,-36.07
region5,demand_power,2017-01-04 01:00:00,-34.33
region5,demand_power,2017-01-04 02:00:00,-32.59
region5,demand_power,2017-01-04 03:00:00,-31.66
region5,demand_power,2017-01-04 04:00:00,-30.66
region5,demand_power,2017-01-04 05:00:00,-31.44
region5,demand_power,2017-01-04 06:00:00,-35.97
region5,demand_power,2017-01-04 07:00:00,-41.41
region5,demand_power,2017-01-04 08:00:00,-44.55
region5,demand_power,2017-01-04 09:00:00,-46.63
region5,demand_power,2017-01-04 10:00:00,-47.46
region5,demand_power,2017-01-04 11:00:00,-47.88
region5,demand_power,2017-01-04 12:00:00,-48.14
region5,demand_power,2017-01-04 13:00:00,-47.8
region5,demand_power,2017-01-04 14:00:00,-47.54
region5,demand_power,2017-01-04 15:00:00,-47.78
region5,demand_power,2017-01-04 16:00:00,-50.45
region5,demand_power,2017-01-04 17:00:00,-52.83
region5,demand_power,2017-01-04 18:00:00,-52.68
region5,demand_power,2017-01-04 19:00:00,-50.79
region5,demand_power,2017-01-04 20:00:00,-48.0
region5,demand_power,2017-01-04 21:00:00,-44.47
region5,demand_power,2017-01-04 22:00:00,-40.61
region5,demand_power,2017-01-04 23:00:00,-37.08
region5,demand_power,2017-01-05 00:00:00,-37.53
region5,demand_power,2017-01-05 01:00:00,-35.79
region5,demand_power,2017-01-05 02:00:00,-34.05
region5,demand_power,2017-01-05 03:00:00,-33.12
region5,demand_power,2017-01-05 04:00:00,-32.12
region5,demand_power,2017-01-05 05:00:00,-32.89
region5,demand_power,2017-01-05 06:00:00,-37.43
region5,demand_power,2017-01-05 07:00:00,-42.87
region5,demand_power,2017-01-05 08:00:00,-46.01
region5,demand_power,2017-01-05 09:00:00,-48.08
region5,demand_power,2017-01-05 10:00:00,-48.92
region5,demand_power,2017-01-05 11:00:00,-49.34
region5,demand_power,2017-01-05 12:00:00,-49.59
region5,demand_power,2017-01-05 13:00:00,-49.26
region5,demand_power,2017-01-05 14:00:00,-49.0
region5,demand_power,2017-01-05 15:00:00,-49.24
region5,demand_power,2017-01-05 16:00:00,-51.9
region5,demand_power,2017-01-05 17:00:00,-54.29
region5,demand_power,2017-01-05 18:00:00,-54.14
region5,demand_power,2017-01-05 19:00:00,-52.25
region5,demand_power,2017-01-05 20:00:00,-49.46
region5,demand_power,2017-01-05 21:00:00,-45.93
region5,demand_power,2017-01-05 22:00:00,-42.06
region5,demand_power,2017-01-05 23:00:00,-38.53
region5,demand_power,2017-01-06 00:00:00,-34.67
region5,demand_power,2017-01-06 01:00:00,-32.93
region5,demand_power,2017-01-06 02:00:00,-31.19
region5,demand_power,2017-01-06 03:00:00,-30.25
region5,demand_power,2017-01-06 04:00:00,-29.26
region5,demand_power,2017-01-06 05:00:00,-30.03
region5,demand_power,2017-01-06 06:00:00,-34.57
region5,demand_power,2017-01-06 07:00:00,-40.01
region5,demand_power,2017-01-06 08:00:00,-43.15
region5,demand_power,2017-01-06 09:00:00,-45.22
region5,demand_power,2017-01-06 10:00:00,-46.06
region5,demand_power,2017-01-06 11:00:00,-46.48
region5,demand_power,2017-01-06 12:00:00,-46.73
region5,demand_power,2017-01-06 13:00:00,-46.4
region5,demand_power,2017-01-06 14:00:00,-46.14
region5,demand_power,2017-01-06 15:00:00,-46.38
region5,demand_power,2017-01-06 16:00:00,-49.04
region5,demand_power,2017-01-06 17:00:00,-51.43
region5,demand_power,2017-01-06 18:00:00,-51.28
region5,demand_power,2017-01-06 19:00:00,-49.39
region5,demand_power,2017-01-06 20:00:00,-46.59
region5,demand_power,2017-01-06 21:00:00,-43.06
region5,demand_power,2017-01-06 22:00:00,-39.2
region5,demand_power,2017-01-06 23:00:00,-35.67
region5,demand_power,2017-01-07 00:00:00,-31.15
region5,demand_power,2017-01-07 01:00:00,-29.41
region5,demand_power,2017-01-07 02:00:00,-27.67
region5,demand_power,2017-01-07 03:00:00,-26.73
region5,demand_power,2017-01-07 04:00:00,-25.74
region5,demand_power,2017-01-07 05:00:00,-26.51
region5,demand_power,2017-01-07 06:00:00,-31.05
region5,demand_power,2017-01-07 07:00:00,-36.49
region5,demand_power,2017-01-07 08:00:00,-39.63
region5,demand_power,2017-01-07 09:00:00,-41.7
region5,demand_power,2017-01-07 10:00:00,-42.54
region5,demand_power,2017-01-07 11:00:00,-42.96
region5,demand_power,2017-01-07 12:00:00,-43.21
region5,demand_power,2017-01-07 13:00:00,-42.87
region5,demand_power,2017-01-07 14:00:00,-42.62
region5,demand_power,2017-01-07 15:00:00,-42.86
region5,demand_power,2017-01-07 16:00:00,-45.52
region5,demand_power,2017-01-07 17:00:00,-47.91
region5,demand_power,2017-01-07 18:00:00,-47.76
region5,demand_power,2017-01-07 19:00:00,-45.87
region5,demand_power,2017-01-07 20:00:00,-43.07
region5,demand_power,2017-01-07 21:00:00,-39.54
region5,demand_power,2017-01-07 22:00:00,-35.68
region5,demand_power,2017-01-07 23:00:00,-32.15
region5,demand_power,2017-01-08 00:00:00,-29.96
region5,demand_power,2017-01-08 01:00:00,-28.22
region5,demand_power,2017-01-08 02:00:00,-26.48
region5,demand_power,2017-01-08 03:00:00,-25.55
region5,demand_power,2017-01-08 04:00:00,-24.55
region5,demand_power,2017-01-08 05:00:00,-25.33
region5,demand_power,2017-01-08 06:00:00,-29.86
region5,demand_power,2017-01-08 07:00:00,-35.3
region5,demand_power,2017-01-08 08:00:00,-38.44
region5,demand_power,2017-01-08 09:00:00,-40.52
region5,demand_power,2017-01-08 10:00:00,-41.35
region5,demand_power,2017-01-08 11:00:00,-41.77
region5,demand_power,2017-01-08 12:00:00,-42.03
region5,demand_power,2017-01-08 13:00:00,-41.69
region5,demand_power,2017-01-08 14:00:00,-41.43
region5,demand_power,2017-01-08 15:00:00,-41.67
region5,demand_power,2017-01-08 16:00:00,-44.34
region5,demand_power,2017-01-08 17:00:00,-46.72
region5,demand_power,2017-01-08 18:00:00,-46.57
region5,demand_power,2017-01-08 19:00:00,-44.68
region5,demand_power,2017-01-08 20:00:00,-41.89
region5,demand_power,2017-01-08 21:00:00,-38.36
region5,demand_power,2017-01-08 22:00:00,-34.5
region5,demand_power,2017-01-08 23:00:00,-30.97
region5,demand_power,2017-01-09 00:00:00,-32.58
region5,demand_power,2017-01-09 01:00:00,-30.84
region5,demand_power,2017-01-09 02:00:00,-29.1
region5,demand_power,2017-01-09 03:00:00,-28.16
region5,demand_power,2017-01-09 04:00:00,-27.17
region5,demand_power,2017-01-09 05:00:00,-27.94
region5,demand_power,2017-01-09 06:00:00,-32.48
region5,demand_power,2017-01-09 07:00:00,-37.92
region5,demand_power,2017-01-09 08:00:00,-41.06
region5,demand_power,2017-01-09 09:00:00,-43.13
region5,demand_power,2017-01-09 10:00:00,-43.96
region5,demand_power,2017-01-09 11:00:00,-44.39
region5,demand_power,2017-01-09 12:00:00,-44.64
region5,demand_power,2017-01-09 13:00:00,-44.3
region5,demand_power,2017-01-09 14:00:00,-44.05
region5,demand_power,2017-01-09 15:00:00,-44.29
region5,demand_power,2017-01-09 16:00:00,-46.95
region5,demand_power,2017-01-09 17:00:00,-49.34
region5,demand_power,2017-01-09 18:00:00,-49.19
region5,demand_power,2017-01-09 19:00:00,-47.3
region5,demand_power,2017-01-09 20:00:00,-44.5
region5,demand_power,2017-01-09 21:00:00,-40.97
region5,demand_power,2017-01-09 22:00:00,-37.11
region5,demand_power,2017-01-09 23:00:00,-33.58
region5,demand_power,2017-01-10 00:00:00,-33.08
region5,demand_power,2017-01-10 01:00:00,-31.34
region5,demand_power,2017-01-10 02:00:00,-29.6
region5,demand_power,2017-01-10 03:00:00,-28.67
region5,demand_power,2017-01-10 04:00:00,-27.67
region5,demand_power,2017-01-10 05:00:00,-28.45
region5,demand_power,2017-01-10 06:00:00,-32.98
region5,demand_power,2017-01-10 07:00:00,-38.42
region5,demand_power,2017-01-10 08:00:00,-41.56
region5,demand_power,2017-01-10 09:00:00,-43.64
region5,demand_power,2017-01-10 10:00:00,-44.47
region5,demand_power,2017-01-10 11:00:00,-44.89
region5,demand_power,2017-01-10 12:00:00,-45.15
region5,demand_power,2017-01-10 13:00:00,-44.81
region5,demand_power,2017-01-10 14:00:00,-44.55
region5,demand_power,2017-01-10 15:00:00,-44.79
region5,demand_power,2017-01-10 16:00:00,-47.46
region5,demand_power,2017-01-10 17:00:00,-49.84
region5,demand_power,2017-01-10 18:00:00,-49.69
region5,demand_power,2017-01-10 19:00:00,-47.8
region5,demand_power,2017-01-10 20:00:00,-45.01
region5,demand_power,2017-01-10 21:00:00,-41.48
region5,demand_power,2017-01-10 22:00:00,-37.62
region5,demand_power,2017-01-10 23:00:00,-34.09
region5,demand_power,2017-01-11 00:00:00,-34.48
region5,demand_power,2017-01-11 01:00:00,-32.74
region5,demand_power,2017-01-11 02:00:00,-31.0
region5,demand_power,2017-01-11 03:00:00,-30.06
region5,demand_power,2017-01-11 04:00:00,-29.07
region5,demand_power,2017-01-11 05:00:00,-29.84
region5,demand_power,2017-01-11 06:00:00,-34.37
region5,demand_power,2017-01-11 07:00:00,-39.81
region5,demand_power,2017-01-11 08:00:00,-42.95
region5,demand_power,2017-01-11 09:00:00,-45.03
region5,demand_power,2017-01-11 10:00:00,-45.86
region5,demand_power,2017-01-11 11:00:00,-46.28
region5,demand_power,2017-01-11 12:00:00,-46.54
region5,demand_power,2017-01-11 13:00:00,-46.2
region5,demand_power,2017-01-11 14:00:00,-45.94
region5,demand_power,2017-01-11 15:00:00,-46.19
region5,demand_power,2017-01-11 16:00:00,-48.85
region5,demand_power,2017-01-11 17:00:00,-51.24
region5,demand_power,2017-01-11 18:00:00,-51.08
region5,demand_power,2017-01-11 19:00:00,-49.2
region5,demand_power,2017-01-11 20:00:00,-46.4
region5,demand_power,2017-01-11 21:00:00,-42.87
region5,demand_power,2017-01-11 22:00:00,-39.01
region5,demand_power,2017-01-11 23:00:00,-35.48
region5,demand_power,2017-01-12 00:00:00,-36.72
region5,demand_power,2017-01-12 01:00:00,-34.98
region5,demand_power,2017-01-12 02:00:00,-33.24
region5,demand_power,2017-01-12 03:00:00,-32.31
region5,demand_power,2017-01-12 04:00:00,-31.31
region5,demand_power,2017-01-12 05:00:00,-32.09
region5,demand_power,2017-01-12 06:00:00,-36.62
region5,demand_power,2017-01-12 07:00:00,-42.06
region5,demand_power,2017-01-12 08:00:00,-45.2
region5,demand_power,2017-01-12 09:00:00,-47.28
region5,demand_power,2017-01-12 10:00:00,-48.11
region5,demand_power,2017-01-12 11:00:00,-48.53
region5,demand_power,2017-01-12 12:00:00,-48.78
region5,demand_power,2017-01-12 13:00:00,-48.45
region5,demand_power,2017-01-12 14:00:00,-48.19
region5,demand_power,2017-01-12 15:00:00,-48.43
region5,demand_power,2017-01-12 16:00:00,-51.09
region5,demand_power,2017-01-12 17:00:00,-53.48
region5,demand_power,2017-01-12 18:00:00,-53.33
region5,demand_power,2017-01-12 19:00:00,-51.44
region5,demand_power,2017-01-12 20:00:00,-48.65
region5,demand_power,2017-01-12 21:00:00,-45.12
region5,demand_power,2017-01-12 22:00:00,-41.26
region5,demand_power,2017-01-12 23:00:00,-37.73
region5,demand_power,2017-01-13 00:00:00,-36.57
region5,demand_power,2017-01-13 01:00:00,-34.83
region5,demand_power,2017-01-13 02:00:00,-33.08
region5,demand_power,2017-01-13 03:00:00,-32.15
region5,demand_power,2017-01-13 04:00:00,-31.15
region5,demand_power,2017-01-13 05:00:00,-31.93
region5,demand_power,2017-01-13 06:00:00,-36.46
region5,demand_power,2017-01-13 07:00:00,-41.9
region5,demand_power,2017-01-13 08:00:00,-45.04
region5,demand_power,2017-01-13 09:00:00,-47.12
region5,demand_power,2017-01-13 10:00:00,-47.95
region5,demand_power,2017-01-13 11:00:00,-48.37
region5,demand_power,2017-01-13 12:00:00,-48.63
region5,demand_power,2017-01-13 13:00:00,-48.29
region5,demand_power,2017-01-13 14:00:00,-48.03
region5,demand_power,2017-01-13 15:00:00,-48.28
region5,demand_power,2017-01-13 16:00:00,-50.94
region5,demand_power,2017-01-13 17:00:00,-53.32
region5,demand_power,2017-01-13 18:00:00,-53.17
region5,demand_power,2017-01-13 19:00:00,-51.28
region5,demand_power,2017-01-13 20:00:00,-48.49
region5,demand_power,2017-01-13 21:00:00,-44.96
region5,demand_power,2017-01-13 22:00:00,-41.1
region5,demand_power,2017-01-13 23:00:00,-37.57
region5,demand_power,2017-01-14 00:00:00,-33.87
region5,demand_power,2017-01-14 01:00:00,-32.13
region5,demand_power,2017-01-14 02:00:00,-30.39
region5,demand_power,2017-01-14 03:00:00,-29.45
region5,demand_power,2017-01-14 04:00:00,-28.46
region5,demand_power,2017-01-14 05:00:00,-29.23
region5,demand_power,2017-01-14 06:00:00,-33.77
region5,demand_power,2017-01-14 07:00:00,-39.21
region5,demand_power,2017-01-14 08:00:00,-42.35
region5,demand_power,2017-01-14 09:00:00,-44.42
region5,demand_power,2017-01-14 10:00:00,-45.26
region5,demand_power,2017-01-14 11:00:00,-45.68
region5,demand_power,2017-01-14 12:00:00,-45.93
region5,demand_power,2017-01-14 13:00:00,-45.59
region5,demand_power,2017-01-14 14:00:00,-45.34
region5,demand_power,2017-01-14 15:00:00,-45.58
region5,demand_power,2017-01-14 16:00:00,-48.24
region5,demand_power,2017-01-14 17:00:00,-50.63
region5,demand_power,2017-01-14 18:00:00,-50.48
region5,demand_power,2017-01-14 19:00:00,-48.59
region5,demand_power,2017-01-14 20:00:00,-45.79
region5,demand_power,2017-01-14 21:00:00,-42.26
region5,demand_power,2017-01-14 22:00:00,-38.4
region5,demand_power,2017-01-14 23:00:00,-34.87
region5,demand_power,2017-01-15 00:00:00,-30.64
region5,demand_power,2017-01-15 01:00:00,-28.9
region5,demand_power,2017-01-15 02:00:00,-27.16
region5,demand_power,2017-01-15 03:00:00,-26.22
region5,demand_power,2017-01-15 04:00:00,-25.23
region5,demand_power,2017-01-15 05:00:00,-26.0
region5,demand_power,2017-01-15 06:00:00,-30.54
region5,demand_power,2017-01-15 07:00:00,-35.98
region5,demand_power,2017-01-15 08:00:00,-39.12
region5,demand_power,2017-01-15 09:00:00,-41.19
region5,demand_power,2017-01-15 10:00:00,-42.02
region5,demand_power,2017-01-15 11:00:00,-42.44
region5,demand_power,2017-01-15 12:00:00,-42.7
region5,demand_power,2017-01-15 13:00:00,-42.36
region5,demand_power,2017-01-15 14:00:00,-42.1
region5,demand_power,2017-01-15 15:00:00,-42.35
region5,demand_power,2017-01-15 16:00:00,-45.01
region5,demand_power,2017-01-15 17:00:00,-47.4
region5,demand_power,2017-01-15 18:00:00,-47.25
region5,demand_power,2017-01-15 19:00:00,-45.36
region5,demand_power,2017-01-15 20:00:00,-42.56
region5,demand_power,2017-01-15 21:00:00,-39.03
region5,demand_power,2017-01-15 22:00:00,-35.17
region5,demand_power,2017-01-15 23:00:00,-31.64
region5,demand_power,2017-01-16 00:00:00,-32.44
region5,demand_power,2017-01-16 01:00:00,-30.7
region5,demand_power,2017-01-16 02:00:00,-28.96
region5,demand_power,2017-01-16 03:00:00,-28.03
region5,demand_power,2017-01-16 04:00:00,-27.03
region5,demand_power,2017-01-16 05:00:00,-27.8
region5,demand_power,2017-01-16 06:00:00,-32.34
region5,demand_power,2017-01-16 07:00:00,-37.78
region5,demand_power,2017-01-16 08:00:00,-40.92
region5,demand_power,2017-01-16 09:00:00,-42.99
region5,demand_power,2017-01-16 10:00:00,-43.83
region5,demand_power,2017-01-16 11:00:00,-44.25
region5,demand_power,2017-01-16 12:00:00,-44.5
region5,demand_power,2017-01-16 13:00:00,-44.17
region5,demand_power,2017-01-16 14:00:00,-43.91
region5,demand_power,2017-01-16 15:00:00,-44.15
region5,demand_power,2017-01-16 16:00:00,-46.81
region5,demand_power,2017-01-16 17:00:00,-49.2
region5,demand_power,2017-01-16 18:00:00,-49.05
region5,demand_power,2017-01-16 19:00:00,-47.16
region5,demand_power,2017-01-16 20:00:00,-44.37
region5,demand_power,2017-01-16 21:00:00,-40.84
region5,demand_power,2017-01-16 22:00:00,-36.97
region5,demand_power,2017-01-16 23:00:00,-33.44
region5,demand_power,2017-01-17 00:00:00,-33.43
region5,demand_power,2017-01-17 01:00:00,-31.69
region5,demand_power,2017-01-17 02:00:00,-29.94
region5,demand_power,2017-01-17 03:00:00,-29.01
region5,demand_power,2017-01-17 04:00:00,-28.02
region5,demand_power,2017-01-17 05:00:00,-28.79
region5,demand_power,2017-01-17 06:00:00,-33.32
region5,demand_power,2017-01-17 07:00:00,-38.76
region5,demand_power,2017-01-17 08:00:00,-41.9
region5,demand_power,2017-01-17 09:00:00,-43.98
region5,demand_power,2017-01-17 10:00:00,-44.81
region5,demand_power,2017-01-17 11:00:00,-45.23
region5,demand_power,2017-01-17 12:00:00,-45.49
region5,demand_power,2017-01-17 13:00:00,-45.15
region5,demand_power,2017-01-17 14:00:00,-44.89
region5,demand_power,2017-01-17 15:00:00,-45.14
region5,demand_power,2017-01-17 16:00:00,-47.8
region5,demand_power,2017-01-17 17:00:00,-50.19
region5,demand_power,2017-01-17 18:00:00,-50.03
region5,demand_power,2017-01-17 19:00:00,-48.14
region5,demand_power,2017-01-17 20:00:00,-45.35
region5,demand_power,2017-01-17 21:00:00,-41.82
region5,demand_power,2017-01-17 22:00:00,-37.96
region5,demand_power,2017-01-17 23:00:00,-34.43
region5,demand_power,2017-01-18 00:00:00,-35.09
region5,demand_power,2017-01-18 01:00:00,-33.35
region5,demand_power,2017-01-18 02:00:00,-31.61
region5,demand_power,2017-01-18 03:00:00,-30.67
region5,demand_power,2017-01-18 04:00:00,-29.68
region5,demand_power,2017-01-18 05:00:00,-30.45
region5,demand_power,2017-01-18 06:00:00,-34.99
region5,demand_power,2017-01-18 07:00:00,-40.43
region5,demand_power,2017-01-18 08:00:00,-43.57
region5,demand_power,2017-01-18 09:00:00,-45.64
region5,demand_power,2017-01-18 10:00:00,-46.47
region5,demand_power,2017-01-18 11:00:00,-46.89
region5,demand_power,2017-01-18 12:00:00,-47.15
region5,demand_power,2017-01-18 13:00:00,-46.81
region5,demand_power,2017-01-18 14:00:00,-46.55
region5,demand_power,2017-01-18 15:00:00,-46.8
region5,demand_power,2017-01-18 16:00:00,-49.46
region5,demand_power,2017-01-18 17:00:00,-51.85
region5,demand_power,2017-01-18 18:00:00,-51.7
region5,demand_power,2017-01-18 19:00:00,-49.81
region5,demand_power,2017-01-18 20:00:00,-47.01
region5,demand_power,2017-01-18 21:00:00,-43.48
region5,demand_power,2017-01-18 22:00:00,-39.62
region5,demand_power,2017-01-18 23:00:00,-36.09
region5,demand_power,2017-01-19 00:00:00,-35.18
region5,demand_power,2017-01-19 01:00:00,-33.44
region5,demand_power,2017-01-19 02:00:00,-31.7
region5,demand_power,2017-01-19 03:00:00,-30.77
region5,demand_power,2017-01-19 04:00:00,-29.77
region5,demand_power,2017-01-19 05:00:00,-30.55
region5,demand_power,2017-01-19 06:00:00,-35.08
region5,demand_power,2017-01-19 07:00:00,-40.52
region5,demand_power,2017-01-19 08:00:00,-43.66
region5,demand_power,2017-01-19 09:00:00,-45.74
region5,demand_power,2017-01-19 10:00:00,-46.57
region5,demand_power,2017-01-19 11:00:00,-46.99
region5,demand_power,2017-01-19 12:00:00,-47.25
region5,demand_power,2017-01-19 13:00:00,-46.91
region5,demand_power,2017-01-19 14:00:00,-46.65
region5,demand_power,2017-01-19 15:00:00,-46.89
region5,demand_power,2017-01-19 16:00:00,-49.56
